Day,Time,Weather,City,Temperature,Traffic Congestion,Number of Vehicles
6,morning,cloudy,Kochi,23.27115002155676,3,41
3,night,foggy,Kochi,25.3221012879304,3,59
0,noon,cloudy,Kottayam,36.647728522361845,3,47
4,evening,rainy,Palakkad,24.842723791414727,2,25
6,morning,foggy,Alappuzha,27.427072539233365,4,80
6,evening,sunny,Kochi,40.84765478445673,4,71
2,morning,sunny,Kottayam,32.71483459933355,5,92
1,night,sunny,Kottayam,31.695145689280828,4,68
1,night,foggy,Guruvayur,24.7489677853453,3,43
2,morning,cloudy,Kottayam,27.15613981263955,3,35
5,morning,foggy,Kozhikode,26.60879895428754,4,77
1,morning,foggy,Kannur,32.73933221006819,5,105
3,night,rainy,Kottayam,20.922905979402362,2,22
0,noon,foggy,Thiruvananthapuram,31.037560591183343,4,65
6,evening,sunny,Alappuzha,27.120166805543537,3,37
6,evening,cloudy,Thiruvananthapuram,23.9855094700203,2,26
3,night,cloudy,Thrissur,27.659483423572485,2,21
1,evening,cloudy,Kochi,36.66173112262738,3,52
6,morning,sunny,Palakkad,32.41328375716682,5,85
4,noon,sunny,Kottayam,37.28926006039718,4,75
0,evening,sunny,Kollam,30.336482781163767,4,69
0,noon,sunny,Kollam,28.15957079154494,3,34
6,morning,sunny,Kochi,26.995122201360854,4,69
2,evening,foggy,Thrissur,26.417194377226572,3,55
6,night,sunny,Kollam,28.680237455547434,4,64
2,noon,sunny,Kannur,28.95817761627411,3,57
6,morning,sunny,Thiruvananthapuram,38.93290824257815,5,87
4,noon,sunny,Kannur,26.26924720606286,3,59
5,evening,cloudy,Malappuram,30.216365943681943,3,36
0,evening,sunny,Kozhikode,32.4508434700889,4,61
6,night,foggy,Kasaragod,29.8365149004451,4,80
4,morning,foggy,Kollam,30.793278934648047,5,86
2,morning,foggy,Palakkad,26.552415707773527,4,63
2,night,rainy,Kottayam,21.01685062313285,2,23
0,night,cloudy,Palakkad,33.20142524487295,3,33
3,morning,sunny,Alappuzha,40.81170879805967,5,86
6,noon,rainy,Kozhikode,19.273887751794973,3,32
1,noon,sunny,Thiruvananthapuram,27.659518929097533,3,54
2,night,rainy,Thrissur,31.26252870866444,3,31
5,noon,rainy,Kozhikode,21.948222882005776,2,21
5,morning,foggy,Kasaragod,30.597560543267637,5,89
2,evening,foggy,Malappuram,27.337398358839856,3,49
3,evening,rainy,Guruvayur,18.13863971788287,2,25
3,noon,foggy,Kollam,31.243802866111174,4,63
4,night,rainy,Thrissur,24.927394480083706,2,29
5,night,cloudy,Thrissur,24.18448431242991,2,25
4,night,foggy,Kollam,28.90693866108852,3,57
5,night,foggy,Kollam,34.77327247026577,4,75
6,night,foggy,Kollam,31.262408654833948,5,109
6,noon,cloudy,Kollam,22.38118836631847,3,39
1,evening,rainy,Kollam,25.316365452895297,2,25
6,evening,sunny,Thrissur,37.94655108792298,4,67
1,noon,foggy,Kochi,34.70112280027257,4,76
6,night,rainy,Kochi,26.694998836782535,3,40
0,noon,cloudy,Palakkad,23.32878260337288,2,25
6,evening,sunny,Kochi,38.07294553203273,4,73
4,morning,foggy,Kasaragod,32.73997628538557,5,102
2,noon,cloudy,Kochi,21.14885081617032,2,26
4,night,cloudy,Thrissur,27.733304155213688,2,28
2,evening,sunny,Kollam,31.660154198360345,4,73
3,evening,rainy,Kannur,27.38000509231194,2,28
4,evening,foggy,Kottayam,24.89947371128545,3,32
3,evening,foggy,Kottayam,31.26998759256219,4,67
1,night,rainy,Kasaragod,31.52450135084093,3,34
1,morning,rainy,Alappuzha,29.562640327546333,3,47
0,evening,rainy,Thrissur,31.664781515681014,3,40
6,noon,sunny,Thiruvananthapuram,42.63460143785573,5,102
4,morning,sunny,Kannur,26.181392159104767,4,65
3,evening,foggy,Kozhikode,31.811766600416917,4,64
2,morning,sunny,Palakkad,33.01826976190141,5,107
1,noon,cloudy,Thiruvananthapuram,35.35112014187663,3,33
6,evening,foggy,Thrissur,25.506014836155035,3,44
1,noon,sunny,Kochi,42.677501314956295,4,77
2,night,rainy,Kollam,26.433035482243703,2,26
6,evening,cloudy,Guruvayur,34.22372964406968,3,43
6,evening,rainy,Thiruvananthapuram,17.455192397987062,2,28
3,evening,foggy,Kozhikode,24.343948942900504,3,32
3,evening,rainy,Alappuzha,28.892862441581457,2,25
4,night,sunny,Kottayam,26.3737708746685,3,46
4,evening,sunny,Alappuzha,39.88692576019431,4,73
5,morning,foggy,Kozhikode,21.462298219762292,4,63
5,evening,rainy,Kollam,27.171020264041644,2,27
0,night,foggy,Kochi,27.431761545940496,3,31
1,evening,rainy,Kozhikode,26.395412496226385,2,27
4,morning,cloudy,Palakkad,32.56612772499449,4,73
3,night,sunny,Kozhikode,31.82207872616717,4,70
2,night,foggy,Guruvayur,23.060526519884,3,32
3,morning,cloudy,Thrissur,21.91757355790007,3,56
1,morning,cloudy,Kochi,30.74550618974287,4,73
5,morning,foggy,Kollam,30.076305915479693,5,101
3,morning,foggy,Kannur,33.84258205705905,5,89
0,morning,cloudy,Kottayam,29.39909747624649,3,40
1,night,rainy,Kottayam,23.181578430524944,2,23
5,night,cloudy,Kannur,27.50107583619548,2,25
2,evening,foggy,Kozhikode,21.674762246160142,3,46
5,evening,cloudy,Thrissur,26.438066235022728,2,25
6,noon,rainy,Thiruvananthapuram,32.592342677916406,4,70
0,evening,sunny,Alappuzha,40.85044479586051,4,66
1,evening,sunny,Alappuzha,31.5994271395817,4,70
2,morning,cloudy,Alappuzha,30.726115692307882,4,65
0,morning,rainy,Guruvayur,30.404044674103396,4,66
5,evening,sunny,Thiruvananthapuram,33.50166372475117,4,67
0,noon,cloudy,Thrissur,21.038877489932123,2,22
1,morning,cloudy,Alappuzha,22.000271657096437,3,37
4,evening,rainy,Palakkad,24.676676262928012,2,27
0,evening,foggy,Thiruvananthapuram,37.705634288489726,4,72
6,night,cloudy,Thiruvananthapuram,32.51815602390031,4,80
0,noon,foggy,Kollam,22.430740156455478,3,54
5,night,foggy,Kollam,24.444299790461464,3,55
5,noon,sunny,Kochi,39.11249343468645,4,66
2,morning,foggy,Palakkad,35.52964082125596,5,97
5,noon,rainy,Palakkad,26.500807965206043,2,26
3,evening,sunny,Kochi,36.95519388370688,4,76
1,evening,sunny,Palakkad,26.48173665651754,3,36
1,noon,sunny,Kasaragod,40.08501441288564,4,79
4,noon,cloudy,Malappuram,34.13427234508366,3,47
4,noon,cloudy,Alappuzha,25.137191255936457,2,22
1,night,foggy,Kollam,33.27266914141342,4,70
6,noon,sunny,Kochi,29.65252830922497,4,72
4,morning,sunny,Kochi,26.685612737875722,4,74
2,night,rainy,Palakkad,19.419321224036413,2,23
5,night,foggy,Thiruvananthapuram,24.26185580682289,3,40
1,noon,rainy,Kannur,21.7417159444924,2,23
4,morning,foggy,Kottayam,28.338806353982584,4,65
1,night,foggy,Guruvayur,29.87032605746083,3,55
3,evening,cloudy,Kozhikode,28.838409689821134,2,25
0,night,cloudy,Kozhikode,25.335062107589476,2,22
5,noon,rainy,Kochi,16.495901365759266,2,29
1,morning,foggy,Alappuzha,31.511892480031356,5,99
0,noon,sunny,Kasaragod,32.727662107405024,4,72
4,evening,cloudy,Alappuzha,25.8110204817679,2,29
0,evening,sunny,Kochi,40.737997728118714,4,79
5,evening,rainy,Alappuzha,28.694636232568712,2,29
1,noon,cloudy,Kollam,35.31560812851107,3,35
3,night,cloudy,Alappuzha,29.148301316291395,2,26
6,noon,foggy,Palakkad,23.450996188155013,4,76
4,morning,rainy,Palakkad,27.83576441406163,3,43
1,night,foggy,Kasaragod,24.728419160931775,3,41
5,evening,cloudy,Kollam,28.23449818073874,2,23
4,noon,rainy,Kottayam,17.105013412131104,2,22
2,evening,cloudy,Thiruvananthapuram,34.763836647370255,3,49
0,evening,rainy,Kannur,18.14099089780751,2,27
6,morning,cloudy,Kollam,36.086251426017824,4,66
5,night,sunny,Thrissur,40.69192023844647,4,64
2,morning,sunny,Malappuram,33.89790699546718,5,82
1,morning,foggy,Kannur,33.87942437516764,5,109
3,morning,sunny,Kochi,36.53056625490861,5,97
4,evening,cloudy,Kannur,34.38587972592122,3,55
0,morning,cloudy,Thrissur,28.07428051954006,3,52
4,morning,sunny,Kasaragod,39.35874423215395,5,88
6,night,foggy,Thrissur,29.08693079210731,4,61
1,night,sunny,Palakkad,41.996418393327495,4,78
4,morning,rainy,Alappuzha,24.268325714027508,3,51
0,night,rainy,Thiruvananthapuram,23.864527622873403,2,23
1,night,rainy,Kozhikode,29.346221646579714,2,24
4,morning,sunny,Kochi,39.966820759934244,5,99
3,evening,sunny,Kannur,35.4263149434599,4,73
5,morning,sunny,Kozhikode,29.056562829416283,4,80
1,night,rainy,Alappuzha,23.951889926278852,2,22
5,evening,foggy,Palakkad,37.68239745146433,4,73
1,noon,cloudy,Palakkad,33.5343590878457,3,40
3,evening,sunny,Alappuzha,39.78976426594525,4,61
5,night,foggy,Kochi,21.78319838192688,3,53
2,evening,cloudy,Kozhikode,28.687204670960273,2,23
0,morning,cloudy,Kollam,31.726153078357996,4,76
2,noon,cloudy,Palakkad,34.84414942785683,3,46
4,noon,foggy,Kozhikode,22.062817012906912,3,34
3,noon,foggy,Kottayam,35.71662595791164,4,66
2,night,rainy,Kannur,25.3228159246125,2,23
1,night,foggy,Kozhikode,24.579502401792816,3,48
4,noon,foggy,Kottayam,26.618503581644696,3,59
4,evening,foggy,Kottayam,26.01796728177633,3,47
2,noon,cloudy,Palakkad,29.758197389083644,2,29
2,evening,sunny,Kochi,26.87865655848924,3,49
3,evening,rainy,Kasaragod,18.6951146944987,2,29
0,night,sunny,Palakkad,39.8157817373883,4,75
2,evening,sunny,Kannur,28.25426784269579,3,48
6,noon,foggy,Kannur,25.192901482787956,4,75
2,night,rainy,Kochi,23.707300295270674,2,21
5,morning,sunny,Kochi,34.791055097926616,5,95
1,morning,sunny,Thrissur,38.981378153440694,5,105
6,night,rainy,Alappuzha,23.604651253325194,3,55
6,noon,foggy,Alappuzha,34.65286345960396,5,103
5,morning,sunny,Kannur,36.511887219772774,5,107
5,morning,cloudy,Alappuzha,22.65628937638454,3,35
4,evening,sunny,Malappuram,28.657634452678256,3,31
0,evening,cloudy,Guruvayur,28.16316713882566,2,22
1,noon,foggy,Palakkad,27.97228458451347,3,37
3,night,sunny,Kochi,38.640252583834005,4,66
6,noon,rainy,Thrissur,25.87253137655498,3,41
3,night,rainy,Kottayam,22.59826237703824,2,29
2,morning,sunny,Kasaragod,28.902924818656555,4,66
2,evening,foggy,Kasaragod,25.081395641533213,3,57
3,noon,foggy,Kottayam,31.0086822159738,4,68
2,noon,rainy,Kozhikode,23.19845968329647,2,21
0,night,sunny,Kozhikode,34.753767650631424,4,64
5,night,foggy,Alappuzha,24.12668130213777,3,34
2,noon,rainy,Palakkad,27.26940628985762,2,22
4,night,cloudy,Malappuram,35.226752400730994,3,59
2,noon,sunny,Thrissur,30.38497161537731,4,68
1,noon,cloudy,Kasaragod,29.08933564532061,2,21
0,noon,cloudy,Guruvayur,37.31755839953489,3,43
1,morning,foggy,Kannur,26.890274491362167,4,75
1,night,foggy,Alappuzha,31.340952765703737,4,61
4,evening,foggy,Thiruvananthapuram,22.758491805403953,3,52
0,evening,sunny,Alappuzha,36.302255042150534,4,78
0,night,cloudy,Kannur,22.25733395235806,2,25
0,noon,sunny,Thiruvananthapuram,42.30700240050497,4,67
0,evening,foggy,Kollam,33.39142998722909,4,75
0,evening,cloudy,Kochi,34.132310204486565,3,46
4,night,sunny,Guruvayur,37.969774133117824,4,74
2,evening,sunny,Kottayam,36.02539361329992,4,80
1,noon,rainy,Kochi,23.64851727845359,2,26
0,night,sunny,Alappuzha,40.59234745593806,4,64
6,noon,foggy,Kochi,37.49137125023187,5,102
2,evening,sunny,Thrissur,34.48361493936938,4,65
2,evening,cloudy,Kollam,36.56968964181901,3,37
1,noon,sunny,Malappuram,35.9166594698048,4,68
4,morning,rainy,Kollam,25.152531177239364,3,40
3,evening,cloudy,Kannur,28.45980026642062,2,28
3,morning,cloudy,Kasaragod,24.291485752191594,3,50
2,evening,rainy,Thrissur,16.063234233907007,2,26
5,morning,foggy,Guruvayur,25.330770758552838,4,67
5,morning,cloudy,Kochi,29.39888772344016,3,52
1,morning,foggy,Guruvayur,27.68448409041559,4,67
3,noon,cloudy,Kannur,28.35784268222433,2,27
2,morning,cloudy,Malappuram,37.4046135387684,4,61
4,morning,foggy,Kochi,27.179795203378365,4,71
3,morning,cloudy,Palakkad,28.42070377530139,3,54
2,evening,foggy,Palakkad,23.49492927499773,3,37
2,morning,rainy,Kozhikode,16.81528145142879,3,41
0,evening,foggy,Kollam,34.40712665007221,4,75
4,morning,rainy,Malappuram,25.701613976223637,3,55
0,morning,cloudy,Palakkad,33.66557550892577,4,63
1,noon,foggy,Kozhikode,23.772832483071173,3,32
0,evening,cloudy,Thrissur,30.4546829162853,3,40
6,morning,foggy,Guruvayur,25.53708696580318,4,74
0,evening,rainy,Malappuram,19.87705088730034,2,21
6,evening,rainy,Kozhikode,16.19594223890075,2,24
3,night,foggy,Kottayam,23.44095720267402,3,46
5,noon,rainy,Guruvayur,21.25755789549482,2,29
2,noon,cloudy,Malappuram,22.72053273622552,2,29
6,noon,cloudy,Alappuzha,37.49318729316549,4,61
4,night,sunny,Guruvayur,31.24675502490716,4,78
0,night,rainy,Kozhikode,18.21550709393958,2,23
6,noon,cloudy,Kochi,24.117993124254838,3,37
4,night,foggy,Alappuzha,31.2161197838049,4,71
5,night,rainy,Kottayam,17.088739905701406,2,29
5,night,cloudy,Kannur,35.39497401857922,3,57
0,noon,rainy,Palakkad,32.34549454703151,3,33
1,noon,foggy,Thiruvananthapuram,25.419871053345272,3,54
0,noon,cloudy,Kozhikode,28.385213372224165,2,23
3,night,sunny,Thrissur,26.37628566750145,3,39
6,noon,sunny,Kozhikode,36.89207382036277,5,109
2,night,rainy,Thiruvananthapuram,23.036742986894012,2,26
1,morning,foggy,Kottayam,25.816158825726244,4,72
0,night,cloudy,Kottayam,24.2498246866619,2,28
4,evening,foggy,Alappuzha,32.343557222198726,4,65
1,noon,cloudy,Kannur,27.8092833337289,2,29
6,noon,rainy,Malappuram,19.054207913508506,3,32
1,evening,cloudy,Thrissur,32.44844819145557,3,42
6,night,foggy,Alappuzha,30.83139371362359,5,86
0,morning,foggy,Kannur,35.82258983580123,5,97
6,evening,rainy,Thrissur,17.99709028090038,2,25
1,evening,foggy,Thrissur,34.58149713505555,4,69
4,night,cloudy,Thiruvananthapuram,32.18337918207296,3,46
5,noon,rainy,Alappuzha,17.955185926077665,2,23
1,night,cloudy,Thrissur,32.545546213998804,3,46
6,evening,foggy,Kasaragod,28.731468812956912,3,54
5,evening,rainy,Kannur,32.06474135444933,3,48
6,noon,cloudy,Thiruvananthapuram,23.140986766683845,3,57
4,noon,foggy,Guruvayur,32.15333254586734,4,72
6,noon,foggy,Kottayam,27.718825674869876,4,64
0,night,sunny,Thiruvananthapuram,42.26584940004492,4,70
2,noon,foggy,Guruvayur,26.834738121934496,3,39
1,evening,cloudy,Kochi,37.09075426754016,3,51
2,evening,rainy,Kochi,31.32525946871273,3,57
6,morning,sunny,Thrissur,30.59651500028116,5,93
4,night,foggy,Alappuzha,34.88537510804907,4,64
1,morning,foggy,Kottayam,38.1504363326594,5,93
6,evening,foggy,Thiruvananthapuram,25.520435938911596,3,31
5,morning,cloudy,Alappuzha,28.15880568467599,3,56
3,evening,sunny,Thiruvananthapuram,34.843072521634916,4,65
6,morning,cloudy,Thiruvananthapuram,25.747423114845247,3,52
2,noon,sunny,Kasaragod,26.259502273982505,3,48
1,morning,rainy,Kochi,19.742197151357953,3,33
2,noon,cloudy,Thiruvananthapuram,25.526520839989452,2,28
1,noon,cloudy,Kasaragod,28.27478872858874,2,28
6,night,rainy,Kochi,18.908742133027832,3,36
0,noon,sunny,Kasaragod,40.84532406375843,4,66
5,noon,foggy,Alappuzha,33.20865415843251,4,63
6,morning,rainy,Malappuram,17.448408118514255,3,49
2,evening,foggy,Kochi,32.27673657137863,4,65
3,night,foggy,Guruvayur,32.33732500089534,4,73
3,noon,rainy,Palakkad,32.25575995194167,3,38
4,night,sunny,Malappuram,26.05135481305474,3,35
1,morning,foggy,Kannur,25.44001654869852,4,63
2,noon,rainy,Alappuzha,31.772455149380363,3,39
4,morning,cloudy,Thiruvananthapuram,36.57987036795037,4,80
2,night,cloudy,Kottayam,32.98356293548039,3,51
1,morning,cloudy,Alappuzha,33.75157026398774,4,68
6,night,rainy,Kasaragod,17.555210284804,3,44
6,morning,cloudy,Kasaragod,29.46948299740953,3,34
3,night,foggy,Kasaragod,25.162075753912788,3,54
6,evening,cloudy,Kasaragod,23.814300547611047,2,23
6,morning,cloudy,Alappuzha,34.50874989127621,4,61
0,morning,foggy,Kottayam,23.520813225569103,4,76
3,evening,cloudy,Kannur,28.700671635118105,2,28
4,evening,foggy,Kozhikode,37.18099497496236,4,67
5,morning,cloudy,Kasaragod,23.89273875079038,3,32
0,evening,foggy,Kozhikode,37.85105310554979,4,64
4,noon,cloudy,Kottayam,37.63648956411756,3,46
1,night,foggy,Kottayam,30.67065653160065,4,79
0,night,rainy,Malappuram,18.892426583011684,2,28
4,night,foggy,Kochi,26.598947996995022,3,41
1,noon,cloudy,Palakkad,27.949971961680653,2,27
3,evening,cloudy,Thrissur,25.992105620269346,2,21
5,evening,sunny,Palakkad,30.770804857900767,4,71
1,morning,foggy,Alappuzha,37.75306995867788,5,96
6,evening,rainy,Thrissur,18.607202066067675,2,22
2,morning,foggy,Kottayam,33.69173935018646,5,100
1,noon,foggy,Guruvayur,21.23213982246577,3,39
1,night,rainy,Palakkad,26.135105379840407,2,25
5,night,foggy,Kollam,36.79619596921869,4,66
2,night,rainy,Kochi,20.894879599584723,2,25
6,evening,rainy,Palakkad,19.153941579381225,2,27
4,morning,foggy,Kochi,32.30372141493306,5,101
4,morning,foggy,Kozhikode,33.33938882607248,5,89
1,noon,cloudy,Alappuzha,32.43011262836324,3,44
2,evening,cloudy,Kochi,26.161980766542914,2,21
2,noon,sunny,Kozhikode,30.287440836708626,4,74
6,morning,sunny,Kasaragod,42.25061959935475,5,82
5,morning,foggy,Kozhikode,36.9212565425886,5,107
3,night,rainy,Alappuzha,23.774382368177946,2,23
4,evening,sunny,Malappuram,40.38529572462435,4,70
5,morning,foggy,Guruvayur,28.91466402178283,4,72
0,night,sunny,Kasaragod,33.214613307232675,4,77
4,evening,rainy,Kottayam,18.66497010918801,2,23
5,noon,foggy,Thiruvananthapuram,28.474067862363334,3,40
4,evening,rainy,Kozhikode,25.136087956196718,2,22
3,evening,foggy,Kozhikode,21.607738468287465,3,48
0,morning,sunny,Kochi,33.54992108798191,5,84
3,morning,cloudy,Kottayam,34.016649518897964,4,73
6,evening,sunny,Palakkad,37.56078295836259,4,77
0,morning,sunny,Kollam,36.79766881068689,5,100
1,morning,cloudy,Kannur,36.196036089612,4,74
5,morning,cloudy,Thrissur,21.040137973208466,3,32
0,night,foggy,Kozhikode,30.694973867267777,4,69
6,night,foggy,Guruvayur,34.61009532496482,5,102
6,evening,rainy,Palakkad,25.202701505921542,2,22
3,morning,rainy,Kollam,21.506224393866447,3,34
4,night,sunny,Thrissur,28.316259606563623,3,45
0,evening,cloudy,Thiruvananthapuram,35.822166027054806,3,38
5,morning,rainy,Guruvayur,24.00296067058925,3,45
0,noon,sunny,Kannur,40.927958348756924,4,78
2,morning,cloudy,Kochi,30.69307988754342,4,63
4,morning,foggy,Kannur,32.68643088445481,5,102
5,night,sunny,Palakkad,39.67243962443365,4,61
5,evening,foggy,Kochi,32.43080916020208,4,79
1,evening,rainy,Thrissur,22.76693229154194,2,28
3,night,rainy,Malappuram,24.731767526787067,2,22
1,morning,cloudy,Kozhikode,34.38536772566951,4,67
5,noon,sunny,Kasaragod,32.35205503834073,4,62
4,morning,foggy,Kollam,27.823229667064247,4,72
0,morning,cloudy,Guruvayur,22.360325779165574,3,47
0,noon,rainy,Kottayam,31.54793539876971,3,55
4,night,rainy,Alappuzha,17.54761735407251,2,29
5,evening,sunny,Kozhikode,37.01955601662545,4,68
6,night,foggy,Kasaragod,28.249471041647357,4,73
0,night,sunny,Kannur,32.89552963434252,4,74
6,morning,foggy,Alappuzha,32.777546123735426,5,94
0,evening,foggy,Palakkad,22.365758356707737,3,33
0,evening,sunny,Guruvayur,36.09299831017439,4,76
3,night,cloudy,Alappuzha,33.858134167709586,3,44
3,noon,sunny,Thiruvananthapuram,40.0796168840721,4,76
2,night,sunny,Kozhikode,28.89901661969418,3,33
1,noon,rainy,Kochi,31.25612385132895,3,34
4,evening,rainy,Malappuram,27.154483561406522,2,24
4,night,sunny,Kottayam,40.99153161395161,4,78
4,morning,sunny,Kochi,34.24977219087337,5,87
2,night,rainy,Kasaragod,25.214566866652433,2,29
3,evening,foggy,Kozhikode,36.848815611487204,4,62
5,morning,sunny,Malappuram,41.29846223702942,5,86
6,morning,cloudy,Alappuzha,28.352328653452588,3,53
6,noon,cloudy,Kozhikode,25.398608543986146,3,52
5,morning,cloudy,Alappuzha,27.417491193772047,3,47
2,morning,sunny,Palakkad,32.591993585005746,5,106
5,night,foggy,Thiruvananthapuram,26.101901776707294,3,54
4,evening,foggy,Thrissur,25.791018175660227,3,47
1,noon,rainy,Kozhikode,30.638069920155232,3,46
0,night,sunny,Kasaragod,27.187652651639247,3,50
6,morning,foggy,Alappuzha,32.744554997692894,5,101
3,morning,sunny,Kochi,28.93794087475969,4,80
3,noon,rainy,Palakkad,21.856600187699076,2,21
2,evening,rainy,Kasaragod,17.046231580292226,2,27
3,noon,rainy,Kottayam,20.589551826542856,2,27
4,night,cloudy,Thrissur,33.79675201517267,3,42
6,noon,sunny,Palakkad,41.0452605173034,5,94
5,morning,rainy,Thiruvananthapuram,19.76596158234024,3,35
4,night,sunny,Thrissur,33.880313267401675,4,74
2,morning,cloudy,Guruvayur,28.729102621112062,3,50
4,evening,cloudy,Alappuzha,35.58437400409504,3,52
5,morning,rainy,Guruvayur,28.96758389888869,3,53
1,morning,rainy,Kasaragod,24.722312712256848,3,56
2,noon,foggy,Kottayam,32.627867310019944,4,73
1,morning,sunny,Kannur,40.405035916459234,5,86
0,night,rainy,Kollam,16.162162218434265,2,22
1,night,foggy,Kannur,28.074295429850622,3,55
0,evening,sunny,Thiruvananthapuram,41.42313384371034,4,80
0,night,rainy,Guruvayur,28.585321524347172,2,27
1,noon,foggy,Malappuram,30.453468265679064,4,63
2,evening,foggy,Alappuzha,30.229121861597065,4,70
5,night,sunny,Kollam,31.912091659275443,4,65
4,noon,foggy,Kozhikode,30.074013973905544,4,72
4,night,sunny,Kannur,37.141514390878704,4,67
5,night,sunny,Kottayam,33.11217165328948,4,69
6,morning,sunny,Kannur,38.140603488666954,5,84
6,night,cloudy,Kochi,35.37454166960612,4,70
0,night,foggy,Malappuram,23.854807321142438,3,46
0,noon,sunny,Kasaragod,33.676299387896215,4,72
2,noon,rainy,Kottayam,22.93634155184638,2,28
3,morning,cloudy,Thrissur,32.420495475024936,4,63
1,night,cloudy,Palakkad,24.981340715564354,2,25
0,morning,foggy,Thrissur,32.10943045618849,5,85
4,night,sunny,Guruvayur,40.917317109435295,4,80
2,evening,foggy,Thrissur,28.333402098491383,3,37
1,evening,cloudy,Kozhikode,36.2208607058263,3,55
2,morning,sunny,Guruvayur,42.88378356186914,5,99
1,morning,rainy,Thiruvananthapuram,17.803564849115187,3,45
1,morning,sunny,Kochi,29.961904195742598,4,68
5,noon,cloudy,Malappuram,36.89004958137514,3,39
0,noon,rainy,Thiruvananthapuram,32.291570670183575,3,37
2,noon,sunny,Kottayam,27.661023681574896,3,57
2,morning,rainy,Thrissur,16.254974506411322,3,54
5,night,rainy,Kozhikode,18.738700395359178,2,21
4,evening,cloudy,Kannur,37.66581112367778,3,56
4,morning,rainy,Kannur,19.059993482381678,3,33
6,noon,foggy,Guruvayur,29.768474216274193,4,69
0,noon,cloudy,Kottayam,35.15669515549824,3,53
0,morning,foggy,Palakkad,21.571992283699306,4,67
3,morning,rainy,Kochi,26.27631269839381,3,32
5,noon,foggy,Malappuram,25.93459753278341,3,55
4,night,sunny,Palakkad,40.65969357947544,4,75
1,noon,rainy,Guruvayur,20.818839537489346,2,27
2,noon,sunny,Kozhikode,37.67484724479245,4,62
0,morning,foggy,Kochi,32.686898653605546,5,86
2,night,sunny,Kottayam,29.76539033061388,3,59
2,noon,rainy,Thrissur,16.59158639776195,2,29
3,noon,sunny,Thrissur,32.95724275435175,4,70
4,evening,foggy,Alappuzha,26.14144848541958,3,57
0,morning,foggy,Thrissur,34.97778664543284,5,91
2,evening,foggy,Kollam,34.83135610574067,4,71
0,evening,rainy,Thrissur,23.769407187274634,2,29
1,noon,foggy,Kollam,31.535872732494518,4,73
3,morning,rainy,Kasaragod,26.272411771777726,3,50
1,night,sunny,Kollam,40.061688523269595,4,65
0,noon,foggy,Kochi,28.450205942094154,3,47
6,night,sunny,Palakkad,30.682593556438654,5,95
0,night,cloudy,Kochi,25.239187414568864,2,24
4,morning,sunny,Palakkad,35.11526874779747,5,86
2,evening,cloudy,Alappuzha,28.36911325262717,2,22
2,morning,sunny,Kasaragod,33.48205310674392,5,91
1,night,rainy,Palakkad,17.54933476452502,2,22
3,noon,sunny,Palakkad,38.21626359173332,4,68
6,night,rainy,Kozhikode,19.63352369569248,3,42
5,noon,rainy,Thiruvananthapuram,19.348211713548263,2,29
2,noon,foggy,Thiruvananthapuram,28.242056346715486,3,46
4,morning,rainy,Kozhikode,19.872231807502622,3,55
1,night,cloudy,Thrissur,30.659184350415817,3,52
1,evening,foggy,Kozhikode,27.540041670685813,3,57
5,night,foggy,Kannur,28.85666418607723,3,54
4,night,sunny,Palakkad,35.13187846726849,4,63
3,evening,rainy,Palakkad,19.460103882190683,2,22
4,morning,rainy,Kozhikode,18.647777588714007,3,48
3,night,cloudy,Kozhikode,35.700766155030834,3,43
4,night,sunny,Kannur,33.37330294813415,4,79
4,noon,sunny,Thrissur,33.00559136375317,4,69
0,night,foggy,Kochi,21.8305714566381,3,34
1,evening,foggy,Kasaragod,29.69076204598548,3,42
4,noon,foggy,Kottayam,30.646050169386797,4,75
5,morning,cloudy,Palakkad,30.233888612408887,4,61
4,noon,cloudy,Kasaragod,32.753123684668594,3,52
2,evening,foggy,Kozhikode,24.242356096846997,3,48
1,evening,sunny,Kannur,30.28779328192052,4,70
2,noon,cloudy,Thrissur,34.51601171509657,3,46
1,morning,sunny,Kollam,42.1019004863377,5,87
2,noon,sunny,Thrissur,28.31085670524445,3,57
4,morning,rainy,Malappuram,24.460042426588707,3,40
4,noon,foggy,Malappuram,24.866161198572772,3,49
0,evening,rainy,Kasaragod,17.0212438620347,2,21
5,night,foggy,Thiruvananthapuram,26.7587216501441,3,44
2,night,foggy,Malappuram,23.667854530131414,3,55
3,morning,sunny,Malappuram,38.06886224838219,5,99
0,morning,foggy,Kochi,30.298496934414352,5,96
2,morning,sunny,Kollam,28.445186006835286,4,63
2,evening,sunny,Kannur,26.157107002893746,3,58
0,noon,foggy,Kochi,34.96383473541142,4,70
4,evening,sunny,Kollam,28.995304904792206,3,53
2,night,sunny,Kannur,36.30568291775302,4,71
4,morning,sunny,Alappuzha,31.727672522304672,5,98
0,noon,cloudy,Kottayam,30.68685475753516,3,57
4,night,sunny,Palakkad,31.36611165869951,4,67
1,night,cloudy,Malappuram,22.211566337947875,2,21
3,night,cloudy,Kannur,24.523743951661366,2,22
6,evening,sunny,Palakkad,29.196995630144286,3,34
2,morning,sunny,Malappuram,33.276328991473946,5,84
5,night,cloudy,Kochi,31.92441812442423,3,37
3,morning,cloudy,Kottayam,25.218297080267632,3,36
6,evening,sunny,Kochi,26.205188900110507,3,43
