Day,Time,Weather,City,Temperature,Traffic Congestion,Number of Vehicles
2,night,rainy,Palakkad,19.41932122,2,23
5,night,foggy,Thiruvananthapuram,24.26185581,3,40
1,noon,rainy,Kannur,21.74171594,2,23
4,morning,foggy,Kottayam,28.33880635,1,15
1,night,foggy,Guruvayur,29.87032606,3,55
3,evening,cloudy,Kozhikode,28.83840969,2,25
0,night,cloudy,Kozhikode,25.33506211,2,22
5,noon,rainy,Kochi,16.49590137,2,29
1,morning,foggy,Alappuzha,31.51189248,2,25
0,noon,sunny,Kasaragod,32.72766211,4,72
4,evening,cloudy,Alappuzha,25.81102048,2,29
0,evening,sunny,Kochi,40.73799773,4,79
5,evening,rainy,Alappuzha,28.69463623,2,29
1,noon,cloudy,Kollam,35.31560813,3,35
3,night,cloudy,Alappuzha,29.14830132,2,26
6,noon,foggy,Palakkad,23.45099619,4,76
4,morning,rainy,Palakkad,27.83576441,5,90
1,night,foggy,Kasaragod,24.72841916,3,41
5,evening,cloudy,Kollam,28.23449818,2,23
4,noon,rainy,Kottayam,17.10501341,2,22
2,evening,cloudy,Thiruvananthapuram,34.76383665,3,49
0,evening,rainy,Kannur,18.1409909,2,27
6,morning,cloudy,Kollam,36.08625143,4,66
5,night,sunny,Thrissur,40.69192024,4,64
2,morning,sunny,Malappuram,33.897907,2,24
1,morning,foggy,Kannur,33.87942438,2,22
3,morning,sunny,Kochi,36.53056625,2,22
4,evening,cloudy,Kannur,34.38587973,3,55
0,morning,cloudy,Thrissur,28.07428052,5,82
4,morning,sunny,Kasaragod,39.35874423,2,27
6,night,foggy,Thrissur,29.08693079,4,61
1,night,sunny,Palakkad,41.99641839,4,78
4,morning,rainy,Alappuzha,24.26832571,5,97
0,night,rainy,Thiruvananthapuram,23.86452762,2,23
1,night,rainy,Kozhikode,29.34622165,2,24
4,morning,sunny,Kochi,39.96682076,2,25
3,evening,sunny,Kannur,35.42631494,4,73
5,morning,sunny,Kozhikode,29.05656283,1,13
1,night,rainy,Alappuzha,23.95188993,2,22
5,evening,foggy,Palakkad,37.68239745,4,73
1,noon,cloudy,Palakkad,33.53435909,3,40
3,evening,sunny,Alappuzha,39.78976427,4,61
5,night,foggy,Kochi,21.78319838,3,53
2,evening,cloudy,Kozhikode,28.68720467,2,23
0,morning,cloudy,Kollam,31.72615308,1,12
2,noon,cloudy,Palakkad,34.84414943,3,46
4,noon,foggy,Kozhikode,22.06281701,3,34
3,noon,foggy,Kottayam,35.71662596,4,66
2,night,rainy,Kannur,25.32281592,2,23
1,night,foggy,Kozhikode,24.5795024,3,48
4,noon,foggy,Kottayam,26.61850358,3,59
4,evening,foggy,Kottayam,26.01796728,3,47
2,noon,cloudy,Palakkad,29.75819739,2,29
2,evening,sunny,Kochi,26.87865656,3,49
3,evening,rainy,Kasaragod,18.69511469,2,29
0,night,sunny,Palakkad,39.81578174,4,75
2,evening,sunny,Kannur,28.25426784,3,48
6,noon,foggy,Kannur,25.19290148,4,75
2,night,rainy,Kochi,23.7073003,2,21
5,morning,sunny,Kochi,34.7910551,2,22
1,morning,sunny,Thrissur,38.98137815,2,25
6,night,rainy,Alappuzha,23.60465125,3,55
6,noon,foggy,Alappuzha,34.65286346,5,103
5,morning,sunny,Kannur,36.51188722,2,22
5,morning,cloudy,Alappuzha,22.65628938,5,88
4,evening,sunny,Malappuram,28.65763445,3,31
0,evening,cloudy,Guruvayur,28.16316714,2,22
1,noon,foggy,Palakkad,27.97228458,3,37
3,night,sunny,Kochi,38.64025258,4,66
6,noon,rainy,Thrissur,25.87253138,3,41
3,night,rainy,Kottayam,22.59826238,2,29
2,morning,sunny,Kasaragod,28.90292482,1,16
2,evening,foggy,Kasaragod,25.08139564,3,57
3,noon,foggy,Kottayam,31.00868222,4,68
2,noon,rainy,Kozhikode,23.19845968,2,21
0,night,sunny,Kozhikode,34.75376765,4,64
5,night,foggy,Alappuzha,24.1266813,3,34
2,noon,rainy,Palakkad,27.26940629,2,22
4,night,cloudy,Malappuram,35.2267524,3,59
2,noon,sunny,Thrissur,30.38497162,4,68
1,noon,cloudy,Kasaragod,29.08933565,2,21
0,noon,cloudy,Guruvayur,37.3175584,3,43
1,morning,foggy,Kannur,26.89027449,1,10
1,night,foggy,Alappuzha,31.34095277,4,61
4,evening,foggy,Thiruvananthapuram,22.75849181,3,52
0,evening,sunny,Alappuzha,36.30225504,4,78
0,night,cloudy,Kannur,22.25733395,2,25
0,noon,sunny,Thiruvananthapuram,42.3070024,4,67
0,evening,foggy,Kollam,33.39142999,4,75
0,evening,cloudy,Kochi,34.1323102,3,46
4,night,sunny,Guruvayur,37.96977413,4,74
2,evening,sunny,Kottayam,36.02539361,4,80
1,noon,rainy,Kochi,23.64851728,2,26
0,night,sunny,Alappuzha,40.59234746,4,64
6,noon,foggy,Kochi,37.49137125,5,102
2,evening,sunny,Thrissur,34.48361494,4,65
2,evening,cloudy,Kollam,36.56968964,3,37
1,noon,sunny,Malappuram,35.91665947,4,68
4,morning,rainy,Kollam,25.15253118,5,109
3,evening,cloudy,Kannur,28.45980027,2,28
3,morning,cloudy,Kasaragod,24.29148575,5,97
2,evening,rainy,Thrissur,16.06323423,2,26
5,morning,foggy,Guruvayur,25.33077076,1,14
5,morning,cloudy,Kochi,29.39888772,5,96
1,morning,foggy,Guruvayur,27.68448409,1,15
3,noon,cloudy,Kannur,28.35784268,2,27
2,morning,cloudy,Malappuram,37.40461354,1,10
4,morning,foggy,Kochi,27.1797952,1,11
3,morning,cloudy,Palakkad,28.42070378,5,92
2,evening,foggy,Palakkad,23.49492927,3,37
2,morning,rainy,Kozhikode,16.81528145,5,105
0,evening,foggy,Kollam,34.40712665,4,75
4,morning,rainy,Malappuram,25.70161398,5,88
0,morning,cloudy,Palakkad,33.66557551,1,13
1,noon,foggy,Kozhikode,23.77283248,3,32
0,evening,cloudy,Thrissur,30.45468292,3,40
6,morning,foggy,Guruvayur,25.53708697,4,74
0,evening,rainy,Malappuram,19.87705089,2,21
6,evening,rainy,Kozhikode,16.19594224,2,24
3,night,foggy,Kottayam,23.4409572,3,46
5,noon,rainy,Guruvayur,21.2575579,2,29
2,noon,cloudy,Malappuram,22.72053274,2,29
6,noon,cloudy,Alappuzha,37.49318729,4,61
4,night,sunny,Guruvayur,31.24675502,4,78
0,night,rainy,Kozhikode,18.21550709,2,23
6,noon,cloudy,Kochi,24.11799312,3,37
4,night,foggy,Alappuzha,31.21611978,4,71
5,night,rainy,Kottayam,17.08873991,2,29
5,night,cloudy,Kannur,35.39497402,3,57
0,noon,rainy,Palakkad,32.34549455,3,33
1,noon,foggy,Thiruvananthapuram,25.41987105,3,54
0,noon,cloudy,Kozhikode,28.38521337,2,23
3,night,sunny,Thrissur,26.37628567,3,39
6,noon,sunny,Kozhikode,36.89207382,5,109
2,night,rainy,Thiruvananthapuram,23.03674299,2,26
1,morning,foggy,Kottayam,25.81615883,1,14
0,night,cloudy,Kottayam,24.24982469,2,28
4,evening,foggy,Alappuzha,32.34355722,4,65
1,noon,cloudy,Kannur,27.80928333,2,29
6,noon,rainy,Malappuram,19.05420791,3,32
1,evening,cloudy,Thrissur,32.44844819,3,42
6,night,foggy,Alappuzha,30.83139371,5,86
0,morning,foggy,Kannur,35.82258984,2,21
6,evening,rainy,Thrissur,17.99709028,2,25
1,evening,foggy,Thrissur,34.58149714,4,69
4,night,cloudy,Thiruvananthapuram,32.18337918,3,46
5,noon,rainy,Alappuzha,17.95518593,2,23
1,night,cloudy,Thrissur,32.54554621,3,46
6,evening,foggy,Kasaragod,28.73146881,3,54
5,evening,rainy,Kannur,32.06474135,3,48
6,noon,cloudy,Thiruvananthapuram,23.14098677,3,57
4,noon,foggy,Guruvayur,32.15333255,4,72
6,noon,foggy,Kottayam,27.71882567,4,64
0,night,sunny,Thiruvananthapuram,42.2658494,4,70
2,noon,foggy,Guruvayur,26.83473812,3,39
1,evening,cloudy,Kochi,37.09075427,3,51
2,evening,rainy,Kochi,31.32525947,3,57
6,morning,sunny,Thrissur,30.596515,5,93
4,night,foggy,Alappuzha,34.88537511,4,64
1,morning,foggy,Kottayam,38.15043633,2,27
6,evening,foggy,Thiruvananthapuram,25.52043594,3,31
5,morning,cloudy,Alappuzha,28.15880568,5,102
3,evening,sunny,Thiruvananthapuram,34.84307252,4,65
6,morning,cloudy,Thiruvananthapuram,25.74742311,3,52
2,noon,sunny,Kasaragod,26.25950227,3,48
1,morning,rainy,Kochi,19.74219715,5,102
2,noon,cloudy,Thiruvananthapuram,25.52652084,2,28
1,noon,cloudy,Kasaragod,28.27478873,2,28
6,night,rainy,Kochi,18.90874213,3,36
0,noon,sunny,Kasaragod,40.84532406,4,66
5,noon,foggy,Alappuzha,33.20865416,4,63
6,morning,rainy,Malappuram,17.44840812,3,49
2,evening,foggy,Kochi,32.27673657,4,65
3,night,foggy,Guruvayur,32.337325,4,73
3,noon,rainy,Palakkad,32.25575995,3,38
4,night,sunny,Malappuram,26.05135481,3,35
1,morning,foggy,Kannur,25.44001655,1,15
2,noon,rainy,Alappuzha,31.77245515,3,39
4,morning,cloudy,Thiruvananthapuram,36.57987037,1,12
2,night,cloudy,Kottayam,32.98356294,3,51
1,morning,cloudy,Alappuzha,33.75157026,1,19
6,night,rainy,Kasaragod,17.55521028,3,44
6,morning,cloudy,Kasaragod,29.469483,3,34
3,night,foggy,Kasaragod,25.16207575,3,54
6,evening,cloudy,Kasaragod,23.81430055,2,23
6,morning,cloudy,Alappuzha,34.50874989,4,61
0,morning,foggy,Kottayam,23.52081323,1,12
3,evening,cloudy,Kannur,28.70067164,2,28
4,evening,foggy,Kozhikode,37.18099497,4,67
5,morning,cloudy,Kasaragod,23.89273875,5,83
0,evening,foggy,Kozhikode,37.85105311,4,64
4,noon,cloudy,Kottayam,37.63648956,3,46
1,night,foggy,Kottayam,30.67065653,4,79
0,night,rainy,Malappuram,18.89242658,2,28
4,night,foggy,Kochi,26.598948,3,41
1,noon,cloudy,Palakkad,27.94997196,2,27
3,evening,cloudy,Thrissur,25.99210562,2,21
5,evening,sunny,Palakkad,30.77080486,4,71
1,morning,foggy,Alappuzha,37.75306996,2,24
6,evening,rainy,Thrissur,18.60720207,2,22
2,morning,foggy,Kottayam,33.69173935,2,27
1,noon,foggy,Guruvayur,21.23213982,3,39
1,night,rainy,Palakkad,26.13510538,2,25
5,night,foggy,Kollam,36.79619597,4,66
2,night,rainy,Kochi,20.8948796,2,25
6,evening,rainy,Palakkad,19.15394158,2,27
4,morning,foggy,Kochi,32.30372141,2,27
4,morning,foggy,Kozhikode,33.33938883,2,29
1,noon,cloudy,Alappuzha,32.43011263,3,44
2,evening,cloudy,Kochi,26.16198077,2,21
2,noon,sunny,Kozhikode,30.28744084,4,74
6,morning,sunny,Kasaragod,42.2506196,5,82
5,morning,foggy,Kozhikode,36.92125654,2,29
3,night,rainy,Alappuzha,23.77438237,2,23
4,evening,sunny,Malappuram,40.38529572,4,70
5,morning,foggy,Guruvayur,28.91466402,1,11
0,night,sunny,Kasaragod,33.21461331,4,77
4,evening,rainy,Kottayam,18.66497011,2,23
5,noon,foggy,Thiruvananthapuram,28.47406786,3,40
4,evening,rainy,Kozhikode,25.13608796,2,22
3,evening,foggy,Kozhikode,21.60773847,3,48
0,morning,sunny,Kochi,33.54992109,2,22
3,morning,cloudy,Kottayam,34.01664952,1,15
6,evening,sunny,Palakkad,37.56078296,4,77
0,morning,sunny,Kollam,36.79766881,2,28
1,morning,cloudy,Kannur,36.19603609,1,14
5,morning,cloudy,Thrissur,21.04013797,5,86
0,night,foggy,Kozhikode,30.69497387,4,69
6,night,foggy,Guruvayur,34.61009532,5,102
6,evening,rainy,Palakkad,25.20270151,2,22
3,morning,rainy,Kollam,21.50622439,5,109
4,night,sunny,Thrissur,28.31625961,3,45
0,evening,cloudy,Thiruvananthapuram,35.82216603,3,38
5,morning,rainy,Guruvayur,24.00296067,5,98
0,noon,sunny,Kannur,40.92795835,4,78
2,morning,cloudy,Kochi,30.69307989,1,13
4,morning,foggy,Kannur,32.68643088,2,21
5,night,sunny,Palakkad,39.67243962,4,61
5,evening,foggy,Kochi,32.43080916,4,79
1,evening,rainy,Thrissur,22.76693229,2,28
3,night,rainy,Malappuram,24.73176753,2,22
1,morning,cloudy,Kozhikode,34.38536773,1,10
5,noon,sunny,Kasaragod,32.35205504,4,62
4,morning,foggy,Kollam,27.82322967,1,16
0,morning,cloudy,Guruvayur,22.36032578,5,85
0,noon,rainy,Kottayam,31.5479354,3,55
4,night,rainy,Alappuzha,17.54761735,2,29
5,evening,sunny,Kozhikode,37.01955602,4,68
6,night,foggy,Kasaragod,28.24947104,4,73
0,night,sunny,Kannur,32.89552963,4,74
6,morning,foggy,Alappuzha,32.77754612,5,94
0,evening,foggy,Palakkad,22.36575836,3,33
0,evening,sunny,Guruvayur,36.09299831,4,76
3,night,cloudy,Alappuzha,33.85813417,3,44
3,noon,sunny,Thiruvananthapuram,40.07961688,4,76
2,night,sunny,Kozhikode,28.89901662,3,33
1,noon,rainy,Kochi,31.25612385,3,34
4,evening,rainy,Malappuram,27.15448356,2,24
4,night,sunny,Kottayam,40.99153161,4,78
4,morning,sunny,Kochi,34.24977219,2,25
2,night,rainy,Kasaragod,25.21456687,2,29
3,evening,foggy,Kozhikode,36.84881561,4,62
5,morning,sunny,Malappuram,41.29846224,2,29
6,morning,cloudy,Alappuzha,28.35232865,3,53
6,noon,cloudy,Kozhikode,25.39860854,3,52
5,morning,cloudy,Alappuzha,27.41749119,5,109
2,morning,sunny,Palakkad,32.59199359,2,26
5,night,foggy,Thiruvananthapuram,26.10190178,3,54
4,evening,foggy,Thrissur,25.79101818,3,47
1,noon,rainy,Kozhikode,30.63806992,3,46
0,night,sunny,Kasaragod,27.18765265,3,50
6,morning,foggy,Alappuzha,32.744555,5,101
3,morning,sunny,Kochi,28.93794087,1,17
3,noon,rainy,Palakkad,21.85660019,2,21
2,evening,rainy,Kasaragod,17.04623158,2,27
3,noon,rainy,Kottayam,20.58955183,2,27
4,night,cloudy,Thrissur,33.79675202,3,42
6,noon,sunny,Palakkad,41.04526052,5,94
5,morning,rainy,Thiruvananthapuram,19.76596158,5,88
4,night,sunny,Thrissur,33.88031327,4,74
2,morning,cloudy,Guruvayur,28.72910262,5,84
4,evening,cloudy,Alappuzha,35.584374,3,52
5,morning,rainy,Guruvayur,28.9675839,5,95
1,morning,rainy,Kasaragod,24.72231271,5,101
2,noon,foggy,Kottayam,32.62786731,4,73
1,morning,sunny,Kannur,40.40503592,2,22
0,night,rainy,Kollam,16.16216222,2,22
1,night,foggy,Kannur,28.07429543,3,55
0,evening,sunny,Thiruvananthapuram,41.42313384,4,80
0,night,rainy,Guruvayur,28.58532152,2,27
1,noon,foggy,Malappuram,30.45346827,4,63
2,evening,foggy,Alappuzha,30.22912186,4,70
5,night,sunny,Kollam,31.91209166,4,65
4,noon,foggy,Kozhikode,30.07401397,4,72
4,night,sunny,Kannur,37.14151439,4,67
5,night,sunny,Kottayam,33.11217165,4,69
6,morning,sunny,Kannur,38.14060349,5,84
6,night,cloudy,Kochi,35.37454167,4,70
0,night,foggy,Malappuram,23.85480732,3,46
0,noon,sunny,Kasaragod,33.67629939,4,72
2,noon,rainy,Kottayam,22.93634155,2,28
3,morning,cloudy,Thrissur,32.42049548,1,14
1,night,cloudy,Palakkad,24.98134072,2,25
0,morning,foggy,Thrissur,32.10943046,2,27
4,night,sunny,Guruvayur,40.91731711,4,80
2,evening,foggy,Thrissur,28.3334021,3,37
1,evening,cloudy,Kozhikode,36.22086071,3,55
2,morning,sunny,Guruvayur,42.88378356,2,23
1,morning,rainy,Thiruvananthapuram,17.80356485,5,98
1,morning,sunny,Kochi,29.9619042,1,10
5,noon,cloudy,Malappuram,36.89004958,3,39
0,noon,rainy,Thiruvananthapuram,32.29157067,3,37
2,noon,sunny,Kottayam,27.66102368,3,57
2,morning,rainy,Thrissur,16.25497451,5,94
5,night,rainy,Kozhikode,18.7387004,2,21
4,evening,cloudy,Kannur,37.66581112,3,56
4,morning,rainy,Kannur,19.05999348,5,96
6,noon,foggy,Guruvayur,29.76847422,4,69
0,noon,cloudy,Kottayam,35.15669516,3,53
0,morning,foggy,Palakkad,21.57199228,1,15
3,morning,rainy,Kochi,26.2763127,5,108
5,noon,foggy,Malappuram,25.93459753,3,55
4,night,sunny,Palakkad,40.65969358,4,75
1,noon,rainy,Guruvayur,20.81883954,2,27
2,noon,sunny,Kozhikode,37.67484724,4,62
0,morning,foggy,Kochi,32.68689865,2,21
2,night,sunny,Kottayam,29.76539033,3,59
2,noon,rainy,Thrissur,16.5915864,2,29
3,noon,sunny,Thrissur,32.95724275,4,70
4,evening,foggy,Alappuzha,26.14144849,3,57
0,morning,foggy,Thrissur,34.97778665,2,25
2,evening,foggy,Kollam,34.83135611,4,71
0,evening,rainy,Thrissur,23.76940719,2,29
1,noon,foggy,Kollam,31.53587273,4,73
3,morning,rainy,Kasaragod,26.27241177,5,91
1,night,sunny,Kollam,40.06168852,4,65
0,noon,foggy,Kochi,28.45020594,3,47
6,night,sunny,Palakkad,30.68259356,5,95
0,night,cloudy,Kochi,25.23918741,2,24
4,morning,sunny,Palakkad,35.11526875,2,26
2,evening,cloudy,Alappuzha,28.36911325,2,22
2,morning,sunny,Kasaragod,33.48205311,2,22
1,night,rainy,Palakkad,17.54933476,2,22
3,noon,sunny,Palakkad,38.21626359,4,68
6,night,rainy,Kozhikode,19.6335237,3,42
5,noon,rainy,Thiruvananthapuram,19.34821171,2,29
2,noon,foggy,Thiruvananthapuram,28.24205635,3,46
4,morning,rainy,Kozhikode,19.87223181,5,101
1,night,cloudy,Thrissur,30.65918435,3,52
1,evening,foggy,Kozhikode,27.54004167,3,57
5,night,foggy,Kannur,28.85666419,3,54
4,night,sunny,Palakkad,35.13187847,4,63
3,evening,rainy,Palakkad,19.46010388,2,22
4,morning,rainy,Kozhikode,18.64777759,5,96
3,night,cloudy,Kozhikode,35.70076616,3,43
4,night,sunny,Kannur,33.37330295,4,79
4,noon,sunny,Thrissur,33.00559136,4,69
0,night,foggy,Kochi,21.83057146,3,34
1,evening,foggy,Kasaragod,29.69076205,3,42
4,noon,foggy,Kottayam,30.64605017,4,75
5,morning,cloudy,Palakkad,30.23388861,1,12
4,noon,cloudy,Kasaragod,32.75312368,3,52
2,evening,foggy,Kozhikode,24.2423561,3,48
1,evening,sunny,Kannur,30.28779328,4,70
2,noon,cloudy,Thrissur,34.51601172,3,46
1,morning,sunny,Kollam,42.10190049,2,23
2,noon,sunny,Thrissur,28.31085671,3,57
4,morning,rainy,Malappuram,24.46004243,5,102
4,noon,foggy,Malappuram,24.8661612,3,49
0,evening,rainy,Kasaragod,17.02124386,2,21
5,night,foggy,Thiruvananthapuram,26.75872165,3,44
2,night,foggy,Malappuram,23.66785453,3,55
3,morning,sunny,Malappuram,38.06886225,2,21
0,morning,foggy,Kochi,30.29849693,2,21
2,morning,sunny,Kollam,28.44518601,1,16
2,evening,sunny,Kannur,26.157107,3,58
0,noon,foggy,Kochi,34.96383474,4,70
4,evening,sunny,Kollam,28.9953049,3,53
2,night,sunny,Kannur,36.30568292,4,71
4,morning,sunny,Alappuzha,31.72767252,2,29
0,noon,cloudy,Kottayam,30.68685476,3,57
4,night,sunny,Palakkad,31.36611166,4,67
1,night,cloudy,Malappuram,22.21156634,2,21
3,night,cloudy,Kannur,24.52374395,2,22
6,evening,sunny,Palakkad,29.19699563,3,34
2,morning,sunny,Malappuram,33.27632899,2,23
5,night,cloudy,Kochi,31.92441812,3,37
3,morning,cloudy,Kottayam,25.21829708,5,95
6,evening,sunny,Kochi,26.2051889,3,43
4,night,sunny,Kannur,34.82193519,4,62
2,evening,foggy,Guruvayur,31.52307622,4,78
4,evening,cloudy,Kochi,37.1023922,3,34
1,morning,cloudy,Kollam,30.75459746,1,12
0,night,foggy,Thiruvananthapuram,29.23509841,3,50
2,evening,cloudy,Thrissur,30.48142145,3,31
6,night,rainy,Kasaragod,31.77431071,4,62
6,morning,cloudy,Palakkad,34.81602228,4,64
1,evening,foggy,Alappuzha,26.71580337,3,37
1,morning,rainy,Malappuram,20.03332418,5,89
2,night,sunny,Kochi,30.46477141,4,69
4,night,foggy,Thiruvananthapuram,29.80032258,3,45
5,morning,foggy,Kochi,33.87400557,2,21
6,noon,sunny,Kottayam,34.55472652,5,84
6,evening,foggy,Kollam,22.37770363,3,59
1,night,cloudy,Alappuzha,33.03446571,3,53
3,night,sunny,Thrissur,39.70149219,4,67
1,evening,foggy,Kannur,26.14662861,3,45
5,morning,sunny,Kottayam,37.29013757,2,25
4,morning,sunny,Kozhikode,33.25206232,2,28
4,morning,sunny,Alappuzha,41.11502905,2,28
3,noon,rainy,Kochi,30.36883449,3,44
6,noon,foggy,Kottayam,30.15750887,5,104
1,night,rainy,Thrissur,27.75559428,2,25
4,morning,foggy,Thiruvananthapuram,36.24210982,2,26
5,evening,cloudy,Thiruvananthapuram,29.16078298,2,28
2,night,cloudy,Palakkad,26.05885639,2,21
0,evening,cloudy,Thrissur,33.54591815,3,53
0,night,foggy,Thiruvananthapuram,24.96629123,3,39
0,noon,sunny,Kottayam,32.60502952,4,67
6,night,sunny,Palakkad,40.71736303,5,105
1,noon,rainy,Guruvayur,28.31517978,2,21
3,night,rainy,Thiruvananthapuram,22.86478709,2,28
4,morning,cloudy,Alappuzha,24.38425035,5,89
2,evening,rainy,Kollam,22.05146264,2,23
5,morning,foggy,Kozhikode,26.05493544,1,17
2,night,foggy,Thrissur,24.2186828,3,56
5,night,rainy,Kottayam,28.63665953,2,27
6,night,rainy,Malappuram,20.28518808,3,44
1,noon,rainy,Kochi,23.72084699,2,25
0,evening,rainy,Kottayam,22.5596106,2,26
1,evening,cloudy,Thiruvananthapuram,37.42890924,3,32
6,night,cloudy,Kottayam,27.38216196,3,37
3,night,rainy,Malappuram,17.35970221,2,29
3,noon,foggy,Kochi,22.7522027,3,54
6,morning,cloudy,Palakkad,30.77640707,4,71
5,morning,foggy,Thiruvananthapuram,31.41434528,2,29
4,evening,sunny,Kasaragod,33.11890284,4,72
4,noon,foggy,Thiruvananthapuram,28.56650767,3,56
5,night,rainy,Kozhikode,16.91685391,2,21
3,evening,sunny,Guruvayur,34.78129068,4,71
3,noon,cloudy,Kasaragod,29.31416489,2,27
3,morning,cloudy,Kozhikode,23.27593222,5,104
1,noon,sunny,Malappuram,27.76526956,3,42
3,morning,foggy,Thrissur,23.32589724,1,12
2,noon,cloudy,Kochi,22.451074,2,25
0,evening,rainy,Kollam,26.36503932,2,28
3,morning,sunny,Palakkad,29.34020509,1,10
5,evening,rainy,Kollam,20.27431259,2,23
0,evening,sunny,Alappuzha,28.95072645,3,42
1,morning,cloudy,Alappuzha,37.01679398,1,10
5,morning,foggy,Malappuram,35.75366178,2,23
0,night,sunny,Thrissur,29.91841223,3,46
5,night,sunny,Guruvayur,31.568627,4,62
1,night,rainy,Guruvayur,19.56817832,2,23
2,evening,cloudy,Alappuzha,29.09548512,2,21
1,evening,rainy,Thiruvananthapuram,16.33337905,2,26
1,night,cloudy,Kottayam,32.14684996,3,42
5,evening,rainy,Kozhikode,24.89368855,2,24
6,evening,sunny,Alappuzha,41.27686178,4,70
4,morning,rainy,Malappuram,18.79467563,5,92
3,morning,foggy,Kannur,34.89502209,2,29
3,evening,cloudy,Kozhikode,34.19693105,3,40
2,night,cloudy,Thiruvananthapuram,22.89567402,2,26
2,noon,sunny,Thrissur,32.77550681,4,74
3,night,cloudy,Kochi,23.62618871,2,21
4,noon,foggy,Guruvayur,25.55541341,3,36
3,night,rainy,Kollam,20.47518497,2,25
6,morning,sunny,Thiruvananthapuram,35.4560187,5,95
4,evening,foggy,Palakkad,28.21915074,3,57
2,evening,cloudy,Kasaragod,36.84505147,3,52
0,morning,cloudy,Malappuram,22.88188622,5,97
5,noon,foggy,Guruvayur,37.77793119,4,67
6,noon,rainy,Kollam,19.92085688,3,38
6,noon,rainy,Palakkad,29.13885692,3,40
2,morning,sunny,Kochi,31.76248874,2,25
2,noon,cloudy,Palakkad,23.16597753,2,26
1,morning,foggy,Kannur,35.80928105,2,27
6,night,rainy,Thrissur,21.25063529,3,38
1,night,sunny,Kasaragod,37.20054187,4,65
1,morning,cloudy,Kozhikode,30.36313645,1,19
5,evening,cloudy,Kollam,28.75345107,2,26
1,night,sunny,Kasaragod,34.42893104,4,67
4,noon,sunny,Kottayam,38.44804454,4,66
3,morning,rainy,Thiruvananthapuram,17.49213954,5,101
0,noon,foggy,Kottayam,32.58423616,4,74
2,noon,cloudy,Thiruvananthapuram,35.96239953,3,37
4,evening,foggy,Thrissur,22.20756425,3,58
0,noon,cloudy,Kasaragod,23.12470057,2,24
6,evening,cloudy,Kochi,32.91633673,3,57
6,night,foggy,Alappuzha,28.65895292,4,71
6,morning,sunny,Palakkad,32.86032655,5,83
4,noon,rainy,Alappuzha,18.32843279,2,22
4,morning,cloudy,Kasaragod,29.3486845,5,88
2,noon,sunny,Kottayam,28.15127029,3,43
3,morning,cloudy,Alappuzha,28.83614156,5,92
1,noon,rainy,Malappuram,28.98146008,2,27
6,noon,cloudy,Guruvayur,25.12408789,3,57
5,noon,rainy,Alappuzha,24.17336486,2,22
3,noon,rainy,Thiruvananthapuram,32.86427148,3,31
5,noon,cloudy,Malappuram,32.406651,3,59
2,noon,cloudy,Kollam,35.03665892,3,35
2,noon,rainy,Alappuzha,23.05240931,2,23
2,noon,sunny,Malappuram,39.05363569,4,80
0,noon,foggy,Kasaragod,21.91382084,3,44
5,morning,rainy,Guruvayur,18.0894901,5,106
3,evening,cloudy,Palakkad,24.18579389,2,21
3,noon,cloudy,Guruvayur,27.56677652,2,29
4,evening,sunny,Kollam,40.37766293,4,68
4,noon,foggy,Kochi,27.11168777,3,35
6,noon,rainy,Kochi,27.12856029,3,59
4,morning,rainy,Thrissur,28.05834301,5,87
2,night,foggy,Alappuzha,31.19026492,4,63
3,night,rainy,Palakkad,22.07311346,2,28
5,morning,foggy,Kannur,31.03507171,2,27
2,evening,cloudy,Kozhikode,26.55210888,2,21
0,night,foggy,Malappuram,22.65101846,3,54
4,morning,rainy,Kollam,32.87766763,1,13
2,morning,foggy,Kasaragod,23.38726661,1,18
2,night,sunny,Alappuzha,27.22992253,3,58
0,evening,cloudy,Kasaragod,35.66861654,3,40
1,morning,cloudy,Kozhikode,25.86478304,5,88
3,noon,foggy,Thrissur,32.28021346,4,72
5,evening,rainy,Kannur,21.5930974,2,26
6,evening,sunny,Kozhikode,32.6547226,4,74
1,night,cloudy,Guruvayur,25.18951433,2,25
4,night,cloudy,Guruvayur,26.5653419,2,22
2,noon,rainy,Thiruvananthapuram,22.98190681,2,23
0,morning,rainy,Kottayam,28.24707317,5,109
0,night,sunny,Kollam,34.6961153,4,75
3,night,foggy,Kottayam,37.26577359,4,80
1,evening,rainy,Kozhikode,16.7119667,2,22
6,night,foggy,Kannur,29.77732639,4,63
3,night,sunny,Guruvayur,35.93182141,4,74
2,night,foggy,Thrissur,36.86851367,4,69
3,night,cloudy,Thrissur,21.56928871,2,21
5,evening,foggy,Kochi,30.97465785,4,68
0,noon,sunny,Guruvayur,40.51170878,4,62
0,noon,sunny,Alappuzha,30.11277138,4,64
4,morning,sunny,Kannur,40.89696992,2,28
4,night,foggy,Kochi,21.54890286,3,50
6,evening,cloudy,Kollam,33.1853225,3,51
2,morning,rainy,Kollam,31.86292476,1,19
5,morning,cloudy,Kollam,31.90595405,1,14
1,noon,foggy,Kasaragod,28.68866205,3,55
3,evening,foggy,Kochi,21.98814218,3,36
6,evening,rainy,Kasaragod,31.64193483,3,58
2,evening,foggy,Kottayam,29.22020069,3,33
4,noon,sunny,Guruvayur,26.49294465,3,36
